complaint_id,complaint_text,model_input_text,language,user_persona,is_valid_grievance,primary_department,secondary_departments,department_labels,priority_level,sentiment,authenticity_label,fake_category,spam_flag,manipulation_flag,actionable,civic_relevance,governance_scope,public_safety_risk,escalation_required,trust_score,civic_score,department_confidence,ward_location,detected_language,translated_text,classifier_text
MULTI-00642,water contamination after sewer line damage area block 8,water contamination after sewer line damage area block 8,English,Citizen,1,Water Supply,Drainage & Flood Control,Water Supply|Drainage & Flood Control,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,83,84,0.82,Ward-142,English,water contamination after sewer line damage area block 8,water contamination after sewer line damage area block 8
MULTI-00643,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 9,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 9,English,Citizen,1,Fire Department,Public Transport,Fire Department|Public Transport,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,86,84,0.79,Ward-66,English,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 9,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 9
MULTI-00644,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 10,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 10,English,Women Complainant,1,Water Supply,Roads & Traffic,Water Supply|Roads & Traffic,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,82,91,0.67,Ward-112,English,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 10,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 10
MULTI-00645,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 11,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 11,English,Elderly Citizen,1,Street Lighting,Women & Child Safety,Street Lighting|Women & Child Safety,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,83,89,0.76,Ward-43,English,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 11,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 11
MULTI-00646,??????? ???? ?????? ???? ????? ??? ???? area block 12,??????? ???? ?????? ???? ????? ??? ???? area block 12,English,Shop Owner,1,Drainage & Flood Control,Health & Public Hygiene,Drainage & Flood Control|Health & Public Hygiene,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,80,89,0.91,Ward-159,English,??????? ???? ?????? ???? ????? ??? ???? area block 12,??????? ???? ?????? ???? ????? ??? ???? area block 12
MULTI-00647,??????? ???? ???????? ????????? ???????? ???????? area block 13,??????? ???? ???????? ????????? ???????? ???????? area block 13,English,Citizen,1,Drainage & Flood Control,Electricity,Drainage & Flood Control|Electricity,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,96,87,0.72,Ward-121,English,??????? ???? ???????? ????????? ???????? ???????? area block 13,??????? ???? ???????? ????????? ???????? ???????? area block 13
MULTI-00648,?????? ??????? ???? ????? ???? ???? ???? area block 14,?????? ??????? ???? ????? ???? ???? ???? area block 14,English,Women Complainant,1,Water Supply,Roads & Traffic,Water Supply|Roads & Traffic,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,83,89,0.63,Ward-51,English,?????? ??????? ???? ????? ???? ???? ???? area block 14,?????? ??????? ???? ????? ???? ???? ???? area block 14
MULTI-00649,road digging broke water pipeline near market area block 15,road digging broke water pipeline near market area block 15,English,Shop Owner,1,Water Supply,Roads & Traffic,Water Supply|Roads & Traffic,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,80,84,0.88,Ward-69,English,road digging broke water pipeline near market area block 15,road digging broke water pipeline near market area block 15
MULTI-00650,sewage overflow near school causing children sick area block 16,sewage overflow near school causing children sick area block 16,English,Student,1,Drainage & Flood Control,Health & Public Hygiene,Drainage & Flood Control|Health & Public Hygiene,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,95,85,0.88,Ward-142,English,sewage overflow near school causing children sick area block 16,sewage overflow near school causing children sick area block 16
MULTI-00651,street light not working and women feel unsafe at night area block 17,street light not working and women feel unsafe at night area block 17,English,Elderly Citizen,1,Street Lighting,Women & Child Safety,Street Lighting|Women & Child Safety,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,83,86,0.8,Ward-48,English,street light not working and women feel unsafe at night area block 17,street light not working and women feel unsafe at night area block 17
MULTI-00652,flood water reached electric box and sparks started area block 18,flood water reached electric box and sparks started area block 18,English,Student,1,Drainage & Flood Control,Electricity,Drainage & Flood Control|Electricity,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,78,92,0.9,Ward-70,English,flood water reached electric box and sparks started area block 18,flood water reached electric box and sparks started area block 18
MULTI-00653,garbage dumped on broken road causing traffic jam area block 19,garbage dumped on broken road causing traffic jam area block 19,English,Shop Owner,1,Sanitation & Waste,Roads & Traffic,Sanitation & Waste|Roads & Traffic,Medium,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,78,98,0.79,Ward-15,English,garbage dumped on broken road causing traffic jam area block 19,garbage dumped on broken road causing traffic jam area block 19
MULTI-00654,factory smoke making nearby residents breathless area block 20,factory smoke making nearby residents breathless area block 20,English,Women Complainant,1,Pollution Control,Health & Public Hygiene,Pollution Control|Health & Public Hygiene,High,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,82,87,0.64,Ward-40,English,factory smoke making nearby residents breathless area block 20,factory smoke making nearby residents breathless area block 20
MULTI-00655,stray dogs attacked children outside school gate area block 21,stray dogs attacked children outside school gate area block 21,English,Student,1,Animal Control,Public Safety & Police,Animal Control|Public Safety & Police,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,85,93,0.81,Ward-72,English,stray dogs attacked children outside school gate area block 21,stray dogs attacked children outside school gate area block 21
MULTI-00656,fire near bus depot spreading smoke and blocking buses area block 22,fire near bus depot spreading smoke and blocking buses area block 22,English,Women Complainant,1,Fire Department,Public Transport,Fire Department|Public Transport,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,85,96,0.68,Ward-29,English,fire near bus depot spreading smoke and blocking buses area block 22,fire near bus depot spreading smoke and blocking buses area block 22
MULTI-00657,electric pole fell on road causing traffic danger area block 23,electric pole fell on road causing traffic danger area block 23,English,Low Literacy User,1,Electricity,Roads & Traffic,Electricity|Roads & Traffic,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,85,87,0.83,Ward-11,English,electric pole fell on road causing traffic danger area block 23,electric pole fell on road causing traffic danger area block 23
MULTI-00658,illegal encroachment blocking drain and flooding houses area block 24,illegal encroachment blocking drain and flooding houses area block 24,English,Citizen,1,Urban Housing & Encroachment,Drainage & Flood Control,Urban Housing & Encroachment|Drainage & Flood Control,High,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,90,86,0.62,Ward-118,English,illegal encroachment blocking drain and flooding houses area block 24,illegal encroachment blocking drain and flooding houses area block 24
MULTI-00659,park wall collapsed near children play area area block 25,park wall collapsed near children play area area block 25,English,Shop Owner,1,Public Parks & Infrastructure,Women & Child Safety,Public Parks & Infrastructure|Women & Child Safety,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,93,94,0.8,Ward-104,English,park wall collapsed near children play area area block 25,park wall collapsed near children play area area block 25
MULTI-00660,water contamination after sewer line damage area block 26,water contamination after sewer line damage area block 26,English,Shop Owner,1,Water Supply,Drainage & Flood Control,Water Supply|Drainage & Flood Control,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,92,98,0.74,Ward-156,English,water contamination after sewer line damage area block 26,water contamination after sewer line damage area block 26
MULTI-00661,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 27,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 27,English,Shop Owner,1,Fire Department,Public Transport,Fire Department|Public Transport,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,90,90,0.79,Ward-105,English,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 27,?? ????? ?? ??? ?? ??? ?? ???? ??? ??? ?? area block 27
MULTI-00662,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 28,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 28,English,Student,1,Water Supply,Roads & Traffic,Water Supply|Roads & Traffic,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,94,97,0.66,Ward-10,English,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 28,???? ????? ?? ???? ?? ???? ??? ?? ?? area block 28
MULTI-00663,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 29,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 29,English,Student,1,Street Lighting,Women & Child Safety,Street Lighting|Women & Child Safety,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,80,93,0.9,Ward-30,English,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 29,??? ??? ??????? ???? ??? ?? ??????? ????????? ??? area block 29
MULTI-00664,??????? ???? ?????? ???? ????? ??? ???? area block 30,??????? ???? ?????? ???? ????? ??? ???? area block 30,English,Shop Owner,1,Drainage & Flood Control,Health & Public Hygiene,Drainage & Flood Control|Health & Public Hygiene,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,91,94,0.74,Ward-96,English,??????? ???? ?????? ???? ????? ??? ???? area block 30,??????? ???? ?????? ???? ????? ??? ???? area block 30
MULTI-00665,??????? ???? ???????? ????????? ???????? ???????? area block 31,??????? ???? ???????? ????????? ???????? ???????? area block 31,English,Citizen,1,Drainage & Flood Control,Electricity,Drainage & Flood Control|Electricity,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,88,97,0.69,Ward-5,English,??????? ???? ???????? ????????? ???????? ???????? area block 31,??????? ???? ???????? ????????? ???????? ???????? area block 31
MULTI-00666,?????? ??????? ???? ????? ???? ???? ???? area block 32,?????? ??????? ???? ????? ???? ???? ???? area block 32,English,Student,1,Water Supply,Roads & Traffic,Water Supply|Roads & Traffic,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,91,86,0.77,Ward-152,English,?????? ??????? ???? ????? ???? ???? ???? area block 32,?????? ??????? ???? ????? ???? ???? ???? area block 32
MULTI-00667,road digging broke water pipeline near market area block 33,road digging broke water pipeline near market area block 33,English,Low Literacy User,1,Water Supply,Roads & Traffic,Water Supply|Roads & Traffic,High,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,82,91,0.75,Ward-37,English,road digging broke water pipeline near market area block 33,road digging broke water pipeline near market area block 33
MULTI-00668,sewage overflow near school causing children sick area block 34,sewage overflow near school causing children sick area block 34,English,Citizen,1,Drainage & Flood Control,Health & Public Hygiene,Drainage & Flood Control|Health & Public Hygiene,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,85,96,0.7,Ward-103,English,sewage overflow near school causing children sick area block 34,sewage overflow near school causing children sick area block 34
