complaint_id,complaint_text,model_input_text,language,user_persona,is_valid_grievance,primary_department,secondary_departments,department_labels,priority_level,sentiment,authenticity_label,fake_category,spam_flag,manipulation_flag,actionable,civic_relevance,governance_scope,public_safety_risk,escalation_required,trust_score,civic_score,department_confidence,ward_location
NEG-02827,ghar ka fan kharab hai sarkar mechanic bhejo case 13 near Ward-101 ref 25700,ghar ka fan kharab hai sarkar mechanic bhejo case 13 near Ward-101 ref 25700,Hinglish,Student,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,27,10,0.0,Ward-101
NEG-02828,my AC is broken and cooling nahi kar raha case 14 near Ward-49 ref 25701,my AC is broken and cooling nahi kar raha case 14 near Ward-49 ref 25701,Hinglish,Shop Owner,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,22,9,0.0,Ward-49
NEG-02829,fridge not working since morning please replace compressor case 15 near Ward-88 ref 25702,fridge not working since morning please replace compressor case 15 near Ward-88 ref 25702,English,Citizen,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,38,22,0.0,Ward-88
NEG-02830,my TV remote is not working urgent help case 16 near Ward-117 ref 25703,my TV remote is not working urgent help case 16 near Ward-117 ref 25703,English,Shop Owner,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,32,25,0.0,Ward-117
NEG-02831,private wifi slow hai please fix router case 17 near Ward-3 ref 25704,private wifi slow hai please fix router case 17 near Ward-3 ref 25704,Hinglish,Shop Owner,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Private/Spam,False,False,23,3,0.0,Ward-3
NEG-02832,mobile charger stopped working send technician case 18 near Ward-175 ref 25705,mobile charger stopped working send technician case 18 near Ward-175 ref 25705,English,Women Complainant,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,14,14,0.0,Ward-175
NEG-02833,washing machine water leak in my bathroom case 19 near Ward-143 ref 25706,washing machine water leak in my bathroom case 19 near Ward-143 ref 25706,English,Student,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,23,19,0.0,Ward-143
NEG-02834,my laptop screen is cracked government should repair case 20 near Ward-74 ref 25707,my laptop screen is cracked government should repair case 20 near Ward-74 ref 25707,English,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,24,15,0.0,Ward-74
NEG-02835,my landlord is not returning deposit case 21 near Ward-11 ref 25708,my landlord is not returning deposit case 21 near Ward-11 ref 25708,English,Citizen,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,5,14,0.0,Ward-11
NEG-02836,my shop customer did not pay me money case 22 near Ward-14 ref 25709,my shop customer did not pay me money case 22 near Ward-14 ref 25709,English,Student,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,42,3,0.0,Ward-14
NEG-02837,neighbor did not invite me to wedding complaint register karo case 23 near Ward-91 ref 25710,neighbor did not invite me to wedding complaint register karo case 23 near Ward-91 ref 25710,English,Women Complainant,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,5,13,0.0,Ward-91
NEG-02838,online game account lost return my diamonds now case 24 near Ward-36 ref 25711,online game account lost return my diamonds now case 24 near Ward-36 ref 25711,English,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Private/Spam,False,False,8,8,0.0,Ward-36
NEG-02839,win cash prize click this link immediately case 25 near Ward-144 ref 25712,win cash prize click this link immediately case 25 near Ward-144 ref 25712,English,Elderly Citizen,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,spam,True,False,False,Irrelevant,Private/Spam,False,False,37,21,0.0,Ward-144
NEG-02840,loan approved instantly call this private number case 26 near Ward-51 ref 25713,loan approved instantly call this private number case 26 near Ward-51 ref 25713,English,Student,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,spam,True,False,False,Irrelevant,Private/Spam,False,False,22,4,0.0,Ward-51
NEG-02841,all politicians are thieves arrest everyone case 27 near Ward-57 ref 25714,all politicians are thieves arrest everyone case 27 near Ward-57 ref 25714,English,Women Complainant,0,Not Applicable,,Not Applicable,Low,Angry,Fake,political_rage,False,True,False,Partially Relevant,Political/Social,False,False,10,9,0.0,Ward-57
NEG-02842,make my post viral or city will be destroyed case 28 near Ward-174 ref 25715,make my post viral or city will be destroyed case 28 near Ward-174 ref 25715,English,Citizen,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,emotional_manipulation,False,True,False,Partially Relevant,Political/Social,False,False,27,7,0.0,Ward-174
NEG-02843,whole city destroyed everyone dead but no proof case 29 near Ward-26 ref 25716,whole city destroyed everyone dead but no proof case 29 near Ward-26 ref 25716,English,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,exaggerated_destruction,False,True,False,Partially Relevant,Unknown,False,False,32,12,0.0,Ward-26
NEG-02844,fake bomb blast everywhere send media now case 30 near Ward-45 ref 25717,fake bomb blast everywhere send media now case 30 near Ward-45 ref 25717,English,Elderly Citizen,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,fake_emergency,False,True,False,Partially Relevant,Unknown,False,False,43,9,0.0,Ward-45
NEG-02845,help me first because i know senior officer case 31 near Ward-149 ref 25718,help me first because i know senior officer case 31 near Ward-149 ref 25718,English,Shop Owner,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,emotional_manipulation,False,True,False,Partially Relevant,Political/Social,False,False,25,25,0.0,Ward-149
NEG-02846,mera personal inverter kharab hai bijli department bhejo case 32 near Ward-35 ref 25719,mera personal inverter kharab hai bijli department bhejo case 32 near Ward-35 ref 25719,Hinglish,Student,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,17,8,0.0,Ward-35
NEG-02847,?? ?? ???? ???? ?? ?????? ???? ???? case 33 near Ward-79 ref 25720,?? ?? ???? ???? ?? ?????? ???? ???? case 33 near Ward-79 ref 25720,English,Women Complainant,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,17,9,0.0,Ward-79
NEG-02848,???? ?????? ?????? ???? ?? ????? ??? ????? case 34 near Ward-119 ref 25721,???? ?????? ?????? ???? ?? ????? ??? ????? case 34 near Ward-119 ref 25721,English,Citizen,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,41,20,0.0,Ward-119
NEG-02849,private internet slow hai pura din case 35 near Ward-112 ref 25722,private internet slow hai pura din case 35 near Ward-112 ref 25722,Hinglish,Shop Owner,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Private/Spam,False,False,29,25,0.0,Ward-112
NEG-02850,???? ????? ?? ?????? ???? ???? ?? ??? case 36 near Ward-178 ref 25723,???? ????? ?? ?????? ???? ???? ?? ??? case 36 near Ward-178 ref 25723,English,Citizen,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,38,14,0.0,Ward-178
NEG-02851,my home fan is not working please repair it case 37 near Ward-91 ref 25724,my home fan is not working please repair it case 37 near Ward-91 ref 25724,English,Elderly Citizen,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,27,14,0.0,Ward-91
NEG-02852,ghar ka fan kharab hai sarkar mechanic bhejo case 38 near Ward-119 ref 25725,ghar ka fan kharab hai sarkar mechanic bhejo case 38 near Ward-119 ref 25725,Hinglish,Women Complainant,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,31,13,0.0,Ward-119
NEG-02853,my AC is broken and cooling nahi kar raha case 39 near Ward-108 ref 25726,my AC is broken and cooling nahi kar raha case 39 near Ward-108 ref 25726,Hinglish,Citizen,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,6,24,0.0,Ward-108
NEG-02854,fridge not working since morning please replace compressor case 40 near Ward-63 ref 25727,fridge not working since morning please replace compressor case 40 near Ward-63 ref 25727,English,Citizen,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,44,9,0.0,Ward-63
NEG-02855,my TV remote is not working urgent help case 41 near Ward-159 ref 25728,my TV remote is not working urgent help case 41 near Ward-159 ref 25728,English,Shop Owner,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,28,4,0.0,Ward-159
NEG-02856,private wifi slow hai please fix router case 42 near Ward-101 ref 25729,private wifi slow hai please fix router case 42 near Ward-101 ref 25729,Hinglish,Shop Owner,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Private/Spam,False,False,23,1,0.0,Ward-101
NEG-02857,mobile charger stopped working send technician case 43 near Ward-133 ref 25730,mobile charger stopped working send technician case 43 near Ward-133 ref 25730,English,Student,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,5,14,0.0,Ward-133
NEG-02858,washing machine water leak in my bathroom case 44 near Ward-70 ref 25731,washing machine water leak in my bathroom case 44 near Ward-70 ref 25731,English,Women Complainant,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,10,1,0.0,Ward-70
NEG-02859,my laptop screen is cracked government should repair case 45 near Ward-25 ref 25732,my laptop screen is cracked government should repair case 45 near Ward-25 ref 25732,English,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,26,19,0.0,Ward-25
NEG-02860,my landlord is not returning deposit case 46 near Ward-85 ref 25733,my landlord is not returning deposit case 46 near Ward-85 ref 25733,English,Elderly Citizen,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,35,22,0.0,Ward-85
NEG-02861,my shop customer did not pay me money case 47 near Ward-131 ref 25734,my shop customer did not pay me money case 47 near Ward-131 ref 25734,English,Citizen,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,42,21,0.0,Ward-131
NEG-02862,neighbor did not invite me to wedding complaint register karo case 48 near Ward-53 ref 25735,neighbor did not invite me to wedding complaint register karo case 48 near Ward-53 ref 25735,English,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,8,22,0.0,Ward-53
NEG-02863,online game account lost return my diamonds now case 49 near Ward-127 ref 25736,online game account lost return my diamonds now case 49 near Ward-127 ref 25736,English,Shop Owner,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,irrelevant_personal,False,False,False,Irrelevant,Private/Spam,False,False,40,23,0.0,Ward-127
NEG-02864,win cash prize click this link immediately case 50 near Ward-78 ref 25737,win cash prize click this link immediately case 50 near Ward-78 ref 25737,English,Student,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,spam,True,False,False,Irrelevant,Private/Spam,False,False,45,4,0.0,Ward-78
NEG-02865,loan approved instantly call this private number case 51 near Ward-125 ref 25738,loan approved instantly call this private number case 51 near Ward-125 ref 25738,English,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,spam,True,False,False,Irrelevant,Private/Spam,False,False,5,25,0.0,Ward-125
NEG-02866,all politicians are thieves arrest everyone case 52 near Ward-18 ref 25739,all politicians are thieves arrest everyone case 52 near Ward-18 ref 25739,English,Shop Owner,0,Not Applicable,,Not Applicable,Low,Angry,Fake,political_rage,False,True,False,Partially Relevant,Political/Social,False,False,17,3,0.0,Ward-18
NEG-02867,make my post viral or city will be destroyed case 53 near Ward-134 ref 25740,make my post viral or city will be destroyed case 53 near Ward-134 ref 25740,English,Citizen,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,emotional_manipulation,False,True,False,Partially Relevant,Political/Social,False,False,43,3,0.0,Ward-134
NEG-02868,whole city destroyed everyone dead but no proof case 54 near Ward-122 ref 25741,whole city destroyed everyone dead but no proof case 54 near Ward-122 ref 25741,English,Citizen,0,Not Applicable,,Not Applicable,Low,Neutral,Fake,exaggerated_destruction,False,True,False,Partially Relevant,Unknown,False,False,18,3,0.0,Ward-122
NEG-02869,fake bomb blast everywhere send media now case 55 near Ward-15 ref 25742,fake bomb blast everywhere send media now case 55 near Ward-15 ref 25742,English,Citizen,0,Not Applicable,,Not Applicable,Low,Angry,Fake,fake_emergency,False,True,False,Partially Relevant,Unknown,False,False,33,12,0.0,Ward-15
NEG-02870,help me first because i know senior officer case 56 near Ward-48 ref 25743,help me first because i know senior officer case 56 near Ward-48 ref 25743,English,Citizen,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,emotional_manipulation,False,True,False,Partially Relevant,Political/Social,False,False,30,15,0.0,Ward-48
NEG-02871,mera personal inverter kharab hai bijli department bhejo case 57 near Ward-175 ref 25744,mera personal inverter kharab hai bijli department bhejo case 57 near Ward-175 ref 25744,Hinglish,Student,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,21,19,0.0,Ward-175
NEG-02872,?? ?? ???? ???? ?? ?????? ???? ???? case 58 near Ward-111 ref 25745,?? ?? ???? ???? ?? ?????? ???? ???? case 58 near Ward-111 ref 25745,English,Women Complainant,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,44,3,0.0,Ward-111
NEG-02873,???? ?????? ?????? ???? ?? ????? ??? ????? case 59 near Ward-37 ref 25746,???? ?????? ?????? ???? ?? ????? ??? ????? case 59 near Ward-37 ref 25746,English,Student,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,6,5,0.0,Ward-37
NEG-02874,private internet slow hai pura din case 60 near Ward-131 ref 25747,private internet slow hai pura din case 60 near Ward-131 ref 25747,Hinglish,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Private/Spam,False,False,20,5,0.0,Ward-131
NEG-02875,???? ????? ?? ?????? ???? ???? ?? ??? case 61 near Ward-122 ref 25748,???? ????? ?? ?????? ???? ???? ?? ??? case 61 near Ward-122 ref 25748,English,Low Literacy User,0,Not Applicable,,Not Applicable,Low,Angry,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,39,6,0.0,Ward-122
NEG-02876,my home fan is not working please repair it case 62 near Ward-26 ref 25749,my home fan is not working please repair it case 62 near Ward-26 ref 25749,English,Women Complainant,0,Not Applicable,,Not Applicable,Low,Frustrated,Fake,irrelevant_personal,False,False,False,Irrelevant,Personal,False,False,23,21,0.0,Ward-26
