complaint_id,complaint_text,language,department_label,priority_level,sentiment,ward_location
GRV-2024-100703,Bachao pipeline khudai ke baad bohot bada gaddha ban gaya bus stand ke waha,Hinglish,Roads & Traffic,Low,Frustrated,Ward_22
GRV-2024-101212,सड़क खोदकर छोड़ दी,Hindi,Roads & Traffic,Medium,Panic,Ward_03
GRV-2024-100896,ACCIDENT ROAD,Hinglish,Roads & Traffic,High,Panic,Ward_09
GRV-2024-100487,ट्रांसफार्मर में आग लग गई बिजली कटौती के दौरान सर मदद करें,Hindi,Electricity,High,Frustrated,Ward_29
GRV-2024-100559,மீட்டர் பெட்டியில் தீ காய்கறி சந்தை அருகில்,Tamil,Electricity,High,Frustrated,Ward_01
GRV-2024-101141,DIVIDER COMPLETELY BROKEN OUTSIDE TEMPLE!!,English,Roads & Traffic,Critical,Angry,Ward_26
GRV-2024-101119,near railway crossing open manhole,English,Roads & Traffic,Medium,Frustrated,Ward_09
GRV-2024-100512,Curernt leak,Hinglish,Electricity,High,Panic,Ward_03
GRV-2024-100633,during power uct transformer exploded on market road,English,Electricity,High,Panic,Ward_13
GRV-2024-102150,தெரு நாய்கள் இரவு நேரத்தில் அரசு பள்ளி அருகில்,Tamil,Public Parks & Infrastructure,Critical,Neutral,Ward_12
GRV-2024-101664,Koi action kyu nahi le raha power cut ke time paani se badboo aa rahi,Hinglish,Water Supply,Critical,Frustrated,Ward_26
GRV-2024-101012,divider toot gaya hai pipeline khudai ke baad,Hinglish,Roads & Traffic,High,Panic,Ward_19
GRV-2024-101931,सफाई नहीं हुई त्योहार की भीड़ में कोचिंग सेंटर के बाहर,Hindi,Sanitation & Waste,High,Angry,Ward_22
GRV-2024-101150,Dangr h bh fstivl bhd m bhot bd gddh bn gy mtro sttin k pss,Hinglish,Roads & Traffic,Critical,Panic,Ward_07
GRV-2024-102340,on market road missing tiles on pathway after constructino work,English,Public Parks & Infrastructure,Medium,Panic,Ward_23
GRV-2024-100116,transformer se chingari aa rahi petrol pump ke pass,Hinglish,Electricity,High,Angry,Ward_04
GRV-2024-100740,waterlogging on street outside temple,English,Roads & Traffic,Low,Frustrated,Ward_29
GRV-2024-102304,भटके कुत्रे मेट्रो स्टेशनजवळ!!,Marathi,Public Parks & Infrastructure,Critical,Angry,Ward_20
GRV-2024-101974,ded nml smllng bd at rtffc sqr,English,Sanitation & Waste,High,Panic,Ward_17
GRV-2024-101081,ROAD SINKING,English,Roads & Traffic,High,Angry,Ward_09
GRV-2024-101810,गटार तुंबले आहे पाणी साचल्यानंतर ATM जवळ,Marathi,Sanitation & Waste,Critical,Angry,Ward_12
GRV-2024-100830,slppry md vrywhre snc yesterdy vning bsd tm,English,Roads & Traffic,Critical,Frustrated,Ward_23
GRV-2024-100119,இரவு நேரத்தில் ஷார்ட் சர்க்யூட்,Tamil,Electricity,High,Panic,Ward_26
GRV-2024-100656,शॉर्ट सर्किट झाले शाळेजवळ,Marathi,Electricity,High,Panic,Ward_19
GRV-2024-102377,भटके कुत्रे रात्रीच्या वेळी,Marathi,Public Parks & Infrastructure,High,Panic,Ward_11
GRV-2024-102239,Gym brkoen,Hinglish,Public Parks & Infrastructure,Critical,Angry,Ward_02
GRV-2024-102444,DOGS IN PARK!!!,English,Public Parks & Infrastructure,Critical,Panic,Ward_14
GRV-2024-100635,entire area is dark beside ATM,English,Electricity,Low,Frustrated,Ward_23
GRV-2024-100369,இரவு நேரத்தில் மீட்டர் பெட்டியில் தீ,Tamil,Electricity,Low,Angry,Ward_05
GRV-2024-100268,raod pe current aa raha hai petrol pump ke pass,Hinglish,Electricity,High,Neutral,Ward_29
GRV-2024-100046,live wire hanging near metro station,English,Electricity,High,Pleading,Ward_07
GRV-2024-100991,dviider toot gaya hai,Hinglish,Roads & Traffic,High,Angry,Ward_06
GRV-2024-100876,Pls help jaldi manhole khula hai apartment ke bagal me,Hinglish,Roads & Traffic,High,Angry,Ward_28
GRV-2024-100773,waterlogging on street on market road,English,Roads & Traffic,Critical,Panic,Ward_24
GRV-2024-101219,dring pwr cut bside ATM slppry md vrywhr,English,Roads & Traffic,Critical,Neutral,Ward_12
GRV-2024-101126,Bhai road andar ja raha hai petrol pump ke pass kal shaam se,Hinglish,Roads & Traffic,High,Panic,Ward_06
GRV-2024-100004,ENTIRE AREA IS DARK DURING THE STORM NEAR GOTV SCHOOL,English,Electricity,Medium,Angry,Ward_17
GRV-2024-101595,नल सूखे हैं कृपया जल्दी देखें बस स्टैंड के पास,Hindi,Water Supply,High,Angry,Ward_06
GRV-2024-101077,divider toot gaya hai petrol pump ke pass,Hinglish,Roads & Traffic,Medium,Panic,Ward_02
GRV-2024-100837,त्योहार की भीड़ में तुरंत ध्यान दें मैनहोल खुला है,Hindi,Roads & Traffic,Low,Neutral,Ward_23
GRV-2024-100681,KO SUN L KL SHAM S METER M G LG GAY MNDR K BHAR,Hinglish,Electricity,Medium,Panic,Ward_22
GRV-2024-101715,aj chnk prssur bht km h ptrol pmp k pss!!,Hinglish,Water Supply,Critical,Angry,Ward_16
GRV-2024-101148,রাস্তা ধসে গেছে স্যার একটু দেখুন মেট্রো স্টেশনের কাছে,Bengali,Roads & Traffic,Low,Angry,Ward_02
GRV-2024-100574,Bachao pipeline khudai ke baad taar toot ke gir gaya,Hinglish,Electricity,High,Pleading,Ward_02
GRV-2024-100050,শর্ট সার্কিট হয়েছে ঝড়ের সময় সরকারি স্কুলের কাছে,Bengali,Electricity,High,Neutral,Ward_29
GRV-2024-100853,मैनहोल खुला है कृपया जल्दी देखें,Hindi,Roads & Traffic,Low,Panic,Ward_11
GRV-2024-101982,TSD TMPL GTTR VERFLWNG NT HOSS,English,Sanitation & Waste,High,Angry,Ward_13
GRV-2024-101823,nr govt schl msqts breeding n stgnnt water ftr ppeln diggng,English,Sanitation & Waste,High,Pleading,Ward_18
GRV-2024-100833,ঝড়ের সময় রাস্তা ধসে গেছে এটিএম এর সামনে,Bengali,Roads & Traffic,High,Angry,Ward_07
GRV-2024-101115,slippery md vrywhre bsd apartment towr,English,Roads & Traffic,High,Neutral,Ward_24
GRV-2024-101166,pni bhar gy pra clny gat pr,Hinglish,Roads & Traffic,High,Panic,Ward_28
GRV-2024-101906,raat ke time metro statoin ke pass kachre se dhuaan aa raha ????,Hinglish,Sanitation & Waste,Critical,Pleading,Ward_26
GRV-2024-100971,দয়া করে সাহায্য করুন রাস্তা খোঁড়াখুঁড়ি পড়ে আছে মেট্রো স্টেশনের কাছে,Bengali,Roads & Traffic,High,Angry,Ward_04
GRV-2024-100399,transformer xeploded beside hospital,English,Electricity,Critical,Panic,Ward_13
GRV-2024-100019,live wire hnaging beside ATM,English,Electricity,High,Pleading,Ward_22
GRV-2024-100684,हाई टेंशन तार टूट गया कृपया जल्दी देखें बस्ती में,Hindi,Electricity,Critical,Panic,Ward_29
GRV-2024-100035,वादळादरम्यान पेट्रोल पंपाजवळ खांब पडला,Marathi,Electricity,Low,Frustrated,Ward_20
GRV-2024-102362,நீர் தேங்கிய பின் மருத்துவமனை முன் ஊஞ்சல்கள் உடைந்துள்ளன,Tamil,Public Parks & Infrastructure,High,Angry,Ward_24
GRV-2024-100524,রাস্তায় কারেন্ট ছড়াচ্ছে এটিএম এর সামনে!!,Bengali,Electricity,Critical,Angry,Ward_16
GRV-2024-100920,बहुत बड़ा गड्ढा हो गया है तूफान के दौरान,Hindi,Roads & Traffic,High,Panic,Ward_21
GRV-2024-101841,Arre yaar pipeline khudai ke baad kachra road par fail raha market road pe,Hinglish,Sanitation & Waste,High,Panic,Ward_11
GRV-2024-101890,Gutter overflow,Hinglish,Sanitation & Waste,High,Frustrated,Ward_23
GRV-2024-100537,meter me aag lag gayi pls help jaldi,Hinglish,Electricity,High,Frustrated,Ward_14
GRV-2024-101705,paani aa hi nahi raha railway crossing pe,Hinglish,Water Supply,Low,Neutral,Ward_03
GRV-2024-102443,publc tolet m pani nah aj chnak dary both k pass,Hinglish,Public Parks & Infrastructure,High,Frustrated,Ward_13
GRV-2024-100245,transformer dead,English,Electricity,Critical,Angry,Ward_06
GRV-2024-100784,Gaddha,Hinglish,Roads & Traffic,High,Pleading,Ward_29
GRV-2024-101409,Pip lak,Hinglish,Water Supply,Medium,Angry,Ward_20
GRV-2024-100154,TRANSFORMER BLAST HO GAYA ATM KE SAAMNE KOI ACTION KYU NAHI LE RAHA,Hinglish,Electricity,Critical,Panic,Ward_19
GRV-2024-101686,पेट्रोल पंप के पास बिजली कटौती के दौरान टैंकर नहीं आया आपातकाल,Hindi,Water Supply,High,Frustrated,Ward_18
GRV-2024-100625,outside coaching center live wire hanging suddenly today,English,Electricity,Critical,Frustrated,Ward_21
GRV-2024-102396,missing tiles on pathway on market road!!!,English,Public Parks & Infrastructure,Critical,Panic,Ward_04
GRV-2024-101346,NEAR VEGETABLE MARKET WHY IS NOBODY LISTENING TANKER DID NOT COME SUDDENLY TODAY,English,Water Supply,Critical,Panic,Ward_14
GRV-2024-100569,कोई सुन क्यों नहीं रहा सरकारी स्कूल के पास सड़क पर करंट फैल रहा है,Hindi,Electricity,High,Angry,Ward_07
GRV-2024-101758,naali block!!!,English,Sanitation & Waste,Critical,Angry,Ward_07
GRV-2024-101816,sewer line blocked,English,Sanitation & Waste,Critical,Neutral,Ward_07
GRV-2024-102065,Bachao macchar bohot ho gaye kal shaam se,Hinglish,Sanitation & Waste,Medium,Frustrated,Ward_22
GRV-2024-100127,meter box caught fire after heavy rain at colony gate,English,Electricity,Low,Panic,Ward_08
GRV-2024-102479,swings are dangerously broken near eptrol pump urgent suddenly today!!,English,Public Parks & Infrastructure,Critical,Angry,Ward_04
GRV-2024-102006,garbage overflowing on road beside hospital during the storm ????,English,Sanitation & Waste,Critical,Pleading,Ward_01
GRV-2024-100980,traffic signal is dead in slum area,English,Roads & Traffic,High,Frustrated,Ward_26
GRV-2024-100190,DURING THE STORM TRANSFORMER BLASTED IN PUBLIC GARDEN!!!,English,Electricity,Critical,Angry,Ward_01
GRV-2024-101139,since yesterday evening at traffic square slpipery mud everywhere,English,Roads & Traffic,High,Angry,Ward_11
GRV-2024-100992,Manohle open,English,Roads & Traffic,High,Frustrated,Ward_25
GRV-2024-100699,outside coaching center Kids are in danger current spreading on road,English,Electricity,High,Panic,Ward_23
GRV-2024-100606,URGENT current spreading on road near metro station after construction work,English,Electricity,High,Angry,Ward_16
GRV-2024-100180,HVY SPRK FROM TRNSFRMR N SLM AR,English,Electricity,Critical,Panic,Ward_09
GRV-2024-100301,மின் கம்பி அறுந்து தொங்குகிறது காய்கறி சந்தை அருகில்,Tamil,Electricity,High,Angry,Ward_09
GRV-2024-101060,signal kharab pada hai govt scohol ke pass,Hinglish,Roads & Traffic,High,Panic,Ward_16
GRV-2024-102354,construction ke baad jhoole toot gaye hain mandir ke bahar!!!,Hinglish,Public Parks & Infrastructure,Critical,Frustrated,Ward_14
GRV-2024-102397,beside apartment tower Attention public toilet has no water!!,English,Public Parks & Infrastructure,Critical,Panic,Ward_11
GRV-2024-101069,drng pwr ct cmpltly nccptabl n slm ra divder cmpltly brkn,English,Roads & Traffic,Critical,Angry,Ward_20
GRV-2024-102205,Why is nobody listening since yesterday evening park lights are completely broken at colony gate,English,Public Parks & Infrastructure,High,Neutral,Ward_07
GRV-2024-101243,Road toot gaya,Hinglish,Roads & Traffic,High,Panic,Ward_29
GRV-2024-100016,raat ke time transformer udd gaya,Hinglish,Electricity,Medium,Frustrated,Ward_26
GRV-2024-102482,அவசரம் ஊஞ்சல்கள் உடைந்துள்ளன ஏடிஎம் அருகில் நீர் தேங்கிய பின்,Tamil,Public Parks & Infrastructure,High,Frustrated,Ward_05
GRV-2024-100546,during th storm ntr ara is dark besd TM,English,Electricity,Critical,Angry,Ward_24
GRV-2024-100658,पूरे इलाके में अंधेरा है एटीएम के सामने,Hindi,Electricity,Critical,Frustrated,Ward_13
GRV-2024-102251,ঝড়ের সময় টয়লেটে জল নেই বাস স্ট্যান্ডের কাছে,Bengali,Public Parks & Infrastructure,Medium,Frustrated,Ward_02
GRV-2024-102281,swings are dangerously broken after waterlogging beside hospital,English,Public Parks & Infrastructure,Critical,Pleading,Ward_14
GRV-2024-101504,pipeline burst suddenly during power uct,English,Water Supply,Critical,Neutral,Ward_13
GRV-2024-100959,मॅनहोल उघडे आहे मंदिराबाहेर,Marathi,Roads & Traffic,High,Angry,Ward_25
GRV-2024-100797,MANHOLE OPNE,English,Roads & Traffic,Medium,Angry,Ward_09
GRV-2024-100225,ट्रांसफार्मर फट गया कल शाम से कोचिंग सेंटर के बाहर,Hindi,Electricity,High,Panic,Ward_05
GRV-2024-102074,सफाई नहीं हुई सरकारी स्कूल के पास,Hindi,Sanitation & Waste,Critical,Neutral,Ward_21
GRV-2024-101799,mar jnwr pad h slm are me,Hinglish,Sanitation & Waste,High,Angry,Ward_15
GRV-2024-102468,भटके कुत्रे रेल्वे क्रॉसिंगजवळ!!,Marathi,Public Parks & Infrastructure,Critical,Panic,Ward_06
GRV-2024-102085,कचरे से जहरीला धुआं त्योहार की भीड़ में अपार्टमेंट के पास,Hindi,Sanitation & Waste,Low,Pleading,Ward_28
GRV-2024-101693,Sir pls help sewage mixed with drinking water outside coaching center after waterlogging,English,Water Supply,High,Panic,Ward_27
GRV-2024-101045,road sinking beside aparmtent tower,English,Roads & Traffic,High,Frustrated,Ward_17
GRV-2024-100469,TAAR TOOT KE GIR GAYA GOVT SCHOOL KE PASS,Hinglish,Electricity,Critical,Panic,Ward_29
GRV-2024-100954,road sinking beside apartment tower,English,Roads & Traffic,High,Angry,Ward_10
GRV-2024-102478,public toilet has no water beside apartment tower during power cut Sir pls help!!,English,Public Parks & Infrastructure,Critical,Frustrated,Ward_28
GRV-2024-100639,sulm area me khamba gir gaya,Hinglish,Electricity,Low,Pleading,Ward_08
GRV-2024-102316,खेळणी तुटलेली आहेत धोका आहे मेट्रो स्टेशनजवळ,Marathi,Public Parks & Infrastructure,Critical,Angry,Ward_06
GRV-2024-101218,RD ANDR JA RH H FSTVL BHED M K SN L,Hinglish,Roads & Traffic,Critical,Panic,Ward_25
GRV-2024-101158,DURING THE STORM DIVIDER COMPLETELY BROKEN BESIDE HOSPITAL,English,Roads & Traffic,High,Angry,Ward_25
GRV-2024-101415,tp s dry bsd TM,English,Water Supply,High,Angry,Ward_11
GRV-2024-102260,अस्पताल के सामने बिजली कटौती के दौरान झूले टूट गए हैं,Hindi,Public Parks & Infrastructure,High,Panic,Ward_25
GRV-2024-101527,extremely low pressure after construction work beside ATM ????,English,Water Supply,Critical,Frustrated,Ward_09
GRV-2024-102460,after pipeline digging park has become a jungle outside temple,English,Public Parks & Infrastructure,High,Neutral,Ward_21
GRV-2024-101300,नल सूखे हैं त्योहार की भीड़ में पब्लिक गार्डन में,Hindi,Water Supply,Low,Pleading,Ward_08
GRV-2024-102390,ஜிம் பொருட்கள் சேதம் புயலின் போது கோவில் வெளியே சீக்கிரம் வாருங்கள்,Tamil,Public Parks & Infrastructure,High,Neutral,Ward_25
